"url","id","title","disc_cat_1","disc_cat_2","disc_cat_3","disc_cat_4","disc_cat_5"
NA,"doi:10.18739/A2BK16Q9R","Sikuliaq Cruises (SKQ201612S, SKQ201712S) Conductivity Temperature Depth (CTD) Bottle Data, Northeastern Chukchi Sea","Oceanography",NA,NA,NA,NA
NA,"doi:10.18739/A26T0GX5M","Beaver Pond Locations in Arctic Alaska, 1949 to 2020.","Ecology","Hydrology",NA,NA,NA
NA,"doi:10.18739/A20863661","Ice core data of Sodium (Na), Chlorine (Cl), and Acidity from 6 Greenland ice cores 1750-2012","Hydrology","Atmospheric Science",NA,NA,NA
NA,"doi:10.18739/A2319S405","Hydrographic Canadian Coast Guard Ship Louis S. St-Laurent Cruise Conductivity-Temperature-Density (CTD) and Geochemistry Data 2020","Oceanography",NA,NA,NA,NA
NA,"doi:10.18739/A2K649T9V","Characterization of plankton communities and associated physicochemical metadata from onshore/offshore transects along the Beaufort Sea Shelf during different upwelling states in August-September 2017","Ecology","Oceanography",NA,NA,NA
NA,"doi:10.18739/A2PZ51N4S","Physical and chemical parameters in the water column of Lake 578, southern Greenland 2016-2019","Hydrology",NA,NA,NA,NA
NA,"doi:10.18739/A2610VT1Z","Seasonal soil active layer measurements from a Circumpolar Active Layer monitoring (CALM) grid, (R20) Malchilovskaya Channel, Kolyma, Russia. 1996-2020.","Soil Science",NA,NA,NA,NA
NA,"doi:10.18739/A26W96998","Seasonal soil active layer measurements from a Circumpolar Active Layer monitoring (CALM) grid, (R16) Segodnya Pingo, Kolyma, Russia. 1996-2020.","Soil Science",NA,NA,NA,NA
NA,"doi:10.18739/A2ZG6G829","Seasonal soil active layer measurements from a Circumpolar Active Layer monitoring (CALM) grid, (R18) Mount Rodinka, Kolyma, Russia. 1998-2020.","Soil Science",NA,NA,NA,NA
NA,"doi:10.18739/A2445HD5P","Seasonal soil active layer measurements from a Circumpolar Active Layer monitoring (CALM) grid, R57, Labytnangy, West Siberia 2013-2020. Arctic Data Center.","Soil Science",NA,NA,NA,NA
NA,"doi:10.18739/A20G3H03S","Seasonal soil active layer measurements from a Circumpolar Active Layer monitoring (CALM) grid, R56, Oktyabrskyy, West Siberia 2013-2020. Arctic Data Center.","Soil Science",NA,NA,NA,NA
NA,"doi:10.18739/A2VQ2SB98","Seasonal soil active layer measurements from a Circumpolar Active Layer monitoring (CALM) grid, (13A) Cape Chukochii; edoma,Kolyma, Russia. 1999-2020.","Soil Science",NA,NA,NA,NA
NA,"doi:10.18739/A2TQ5RF8J","Seasonal soil active layer measurements from a Circumpolar Active Layer monitoring (CALM) grid, (R18A) Mount Rodinka; Kolyma (10 meter (m) grid), Russia. 2003-2020.","Soil Science",NA,NA,NA,NA
NA,"doi:10.18739/A29P2W72G","Seasonal soil active layer measurements from a Circumpolar Active Layer monitoring (CALM) grid, (R19) Lake Glukhoe, Kolyma, Russia. 1996-2020.","Soil Science",NA,NA,NA,NA
NA,"doi:10.18739/A25Q4RN3J","Qalluuraq Lake, Alaska 12,000 Year Multiproxy Methane Sediment Data","Geochemistry","Hydrology",NA,NA,NA
NA,"doi:10.18739/A2PK0733X","Barrow Area Remote Sensing - Brw Be Treatment Areas","Ecology","Hydrology",NA,NA,NA
NA,"doi:10.18739/A2TB0XW78","Barrow Area Remote Sensing - Brw Be Drainage","Hydrology",NA,NA,NA,NA
NA,"doi:10.18739/A2QJ7803M","Barrow Area Remote Sensing - Tramlines","Human Geography",NA,NA,NA,NA
NA,"doi:10.18739/A2KS6J58C","Exploratory Drilling Sites in the Chukchi and Beaufort Seas Offshore Alaska","Human Geography",NA,NA,NA,NA
NA,"doi:10.18739/A2BC3SZ46","Shapefiles for BSSN Website Map","Human Geography",NA,NA,NA,NA
NA,"doi:10.18739/A2Z31NQ2H","Indigenous Peoples of the Arctic boundary polygons, 2021","Human Geography","Anthropology",NA,NA,NA
NA,"doi:10.18739/A2RJ48W4X","Marine Evidence for GIS Stability and History of Jakobshavn Isbrae, West Greenland, from the LGM to Holocene","Glaciology","Atmospheric Science",NA,NA,NA
NA,"doi:10.18739/A2JS9H90Q","Arctic Nearshore Impact Monitoring in the Development Area (ANIMIDA) 1999 - 2002 and continuation of Arctic Nearshore Impact Monitoring in the Development Area (cAnimida) 2004 - 2007 data, Beaufort Sea, Alaska","Ecology","Oceanography",NA,NA,NA
NA,"doi:10.18739/A2Q52FD98","Density and ice layer stratigraphy in 24 shallow firn cores from Southwest Greenland, 2017 - 2019","Hydrology",NA,NA,NA,NA
NA,"doi:10.18739/A2QZ22J5H","Seasonal soil active layer measurements from a Circumpolar Active Layer monitoring (CALM) grid, (13B) Cape Chukochi, alas, Kolyma, Russia. 2000-2020.","Soil Science",NA,NA,NA,NA
NA,"doi:10.18739/A2GF0MX6F","Seasonal soil active layer measurements from a Circumpolar Active Layer monitoring (CALM) grid, (R15A) Konkovaya River, Kolyma, Russia. 1996-2020.","Soil Science",NA,NA,NA,NA
NA,"doi:10.18739/A2CC0TV3Z","Seasonal soil active layer measurements from a Circumpolar Active Layer monitoring (CALM) grid, R50a Urengoy gas field, West Siberia 2008-2020","Soil Science",NA,NA,NA,NA
NA,"doi:10.18739/A27M0418H","Seasonal soil active layer measurements from a Circumpolar Active Layer monitoring (CALM) grid, R5d Vaskiny Dachi, West Siberia 2007-2020","Soil Science",NA,NA,NA,NA
NA,"doi:10.18739/A2125QB26","Seasonal soil active layer measurements from a Circumpolar Active Layer monitoring (CALM) grid, R55b Bely island, West Siberia 2009-2020","Soil Science",NA,NA,NA,NA
NA,"doi:10.18739/A2CJ87M8Z","Drained lake basins in the area of the 2007 Anaktuvuk River Tundra Fire, North Slope, Alaska","Hydrology",NA,NA,NA,NA
NA,"doi:10.18739/A2280508G","Seasonal soil active layer measurements from a Circumpolar Active Layer monitoring (CALM) grid, (R21), Lake Akhmelo, Russia. 1996-2020.","Soil Science",NA,NA,NA,NA
NA,"doi:10.18739/A2N00ZV4S","Drained lake basins on the younger outer coastal plain north of Teshekpuk Lake, North Slope, Alaska, 2010-2014","Oceanography",NA,NA,NA,NA
NA,"doi:10.18739/A2W37KX02","Fox Den Lake bed water temperature, Northwest Seward Peninsula, Alaska, 2009-2013","Hydrology",NA,NA,NA,NA
NA,"doi:10.18739/A23775W6S","Seasonal soil active layer measurements from a Circumpolar Active Layer monitoring (CALM) grid, (R17) Akhmelo channel, Kolyma, Russia. 1996-2020.","Soil Science",NA,NA,NA,NA
NA,"doi:10.18739/A2BN9X425","Seasonal soil active layer measurements from a Circumpolar Active Layer monitoring (CALM) grid, (R15B) Konkovaya River, Kolyma, Russia. 1999-2020.","Soil Science",NA,NA,NA,NA
NA,"doi:10.18739/A2ZK55N5M","The climate envelope of Alaska’s northern treelines: implications for controlling factors and future treeline advance. Primary data and analyses 2019 - 2021","Ecology","Forestry","Atmospheric Science",NA,NA
NA,"doi:10.18739/A2KP7TS5N","Sermilik, Greenland 3D iceberg data, summer 2017-2019",NA,NA,NA,NA,NA
NA,"doi:10.5065/D6PR7T43","North Pole Environmental Observatory (NPEO) Seawater Chemistry, 2000-2005",NA,NA,NA,NA,NA
NA,"doi:10.18739/A2WP9T78G","Seasonal soil active layer measurements from a Circumpolar Active Layer monitoring (CALM) grid, R43 Neleger, Interior Siberia 2008-2020","Soil Science",NA,NA,NA,NA
NA,"doi:10.18739/A2QR4NR9V","Confirmed coronavirus disease (COVID-19) cases and deaths in the Arctic 2020 - 2021","Epidemiology",NA,NA,NA,NA
NA,"doi:10.18739/A2WD3Q30J","Collaborative Research: Diamonds and Oil from the Tundra: A System Study on the Impact of Changing Seasons on Mining and Oil Exploration NSF Award 0902130","Sociology","Economics","Atmospheric Science",NA,NA
NA,"doi:10.18739/A23X83M93","Into the Arctic -- Information and Educational Activities for Studying Climate","Education",NA,NA,NA,NA
NA,"doi:10.18739/A27P8TF4Z","Integrated research, education, and outreach related to the evolution and dynamics of the Arctic Ocean, 2014-2019","Education",NA,NA,NA,NA
NA,"doi:10.18739/A2TH8BP1D","Hydrogeochemistry of Greenlandic proglacial and nonglacial streams, 2017-2018",NA,NA,NA,NA,NA
NA,"doi:10.18739/A20R9M52T","Vertical profiles of ocean temperature and salinity near Store glacier, West Greenland, August 2010",NA,NA,NA,NA,NA
NA,"doi:10.18739/A2BV79W98","Chloride and sulfate concentrations in snow and rain of Arctic Coastal Plain, Alaska, 2018","Hydrology","Biochemistry","Atmospheric Science",NA,NA
NA,"doi:10.18739/A2W950P82","Holocene fluctuations of Linné Glacier: constraining its pre-Little Ice Age history using cosmogenic radionuclide exposure dating, 2013","Glaciology","Atmospheric Science",NA,NA,NA
NA,"doi:10.18739/A2H12V858","Barrow Area Information Database (BAID) Research Sites and Ancillary Geospatial Layers, North Slope, Alaska, 2000-2019","Human Geography","Anthropology",NA,NA,NA
NA,"doi:10.18739/A2C824G20","Barrow Area Remote Sensing - BAID Power Poles","Human Geography",NA,NA,NA,NA
NA,"doi:10.18739/A2MS3K306","Marine Test of the Sensitivity of Ice Streams Entering Baffin Bay to Ocean Warming from LGM through Deglaciation, with an Emphasis on Central West Greenland Ice Streams","Hydrology","Glaciology",NA,NA,NA
NA,"doi:10.18739/A27M04190","Barrow Area Remote Sensing - Brw Be Board Walk","Human Geography",NA,NA,NA,NA
NA,"doi:10.18739/A2B56D58B","Vulcan Creek Gage site flow data, Tubutulik River Watershed on the Seward Peninsula, Alaska, 2012-2016.",NA,NA,NA,NA,NA
NA,"doi:10.18739/A20R9M54S","Remote-Region Interior Alaska Community Survey with Two Statistical Measures:  Arctic Indigenous Entrepreneurial Readiness (ER); and Remote-Region Digital Technology Needs and Skills (DT).","Sociology","Economics",NA,NA,NA
NA,"doi:10.18739/A29W09090","Larch tree carbon pools across a post-fire tree density gradient in far northeastern Siberia, 2010 - 2017","Forestry",NA,NA,NA,NA
NA,"doi:10.18739/A24J09Z7K","Continuous seawater isotopic (δ18O, δD, and d-excess) observations from 2021 Arctic cruise on United States Coast Guard Cutter Healy","Chemistry","Oceanography",NA,NA,NA
NA,"doi:10.18739/A2599Z31N","Airborne Laser Altimeter, Global Positioning System (GPS), Inertial Measurement Unit (IMU) and Imagery Campaign of the Surging Negribreen Glacier, Svalbard, in July 2017 and July 2018","Hydrology",NA,NA,NA,NA
NA,"doi:10.18739/A2KS6J57W","Water geochemistry, Jarvis Creek watershed, Interior Alaska, 2011-2016",NA,NA,NA,NA,NA
NA,"doi:10.18739/A21C1TH09","Holocene lake-based Arctic glacier and ice cap records","Atmospheric Science",NA,NA,NA,NA
NA,"doi:10.18739/A2QV3C51Q","Western Greenland Ice Sheet ice temperature profiles, 2010-2012","Cryology",NA,NA,NA,NA
NA,"doi:10.18739/A2MG7FX16","Drivers and scale dependency of plant-fungal-bacterial community co-assembly across the Arctic (2005-2021)","Ecology","Plant Science",NA,NA,NA
NA,"doi:10.18739/A2GM81Q12","Total chlorine and bromine in soils of Arctic Coastal Plain, northern Alaska 2018 - 2021","Soil Science","Biochemistry",NA,NA,NA
NA,"doi:10.18739/A2N58CN1C","Seasonal soil active layer measurements from a Circumpolar Active Layer monitoring (CALM) grid, R40 Igarka, Central Siberia 2008-2020. Arctic Data Center.","Soil Science",NA,NA,NA,NA
NA,"doi:10.18739/A2KH0F08V","DataHawk2 Uncrewed Aircraft System data from the Multidisciplinary drifting Observatory for the Study of Arctic Climate (MOSAiC) campaign, B1 level","Atmospheric Science",NA,NA,NA,NA
NA,"doi:10.18739/A2VT1GR07","Age-depth data and chemistry from a shallow firn core collected in Southwest Greenland, 2018","Hydrology",NA,NA,NA,NA
NA,"doi:10.18739/A2TT4FV2Z","Alaska Native Successful Aging, Northwest, Anchorage, Aleutian Pribilof Islands, 2016-2021","Sociology",NA,NA,NA,NA
NA,"doi:10.18739/A2542J93Z","Prudhoe_freshets, acoustic Doppler current profiler data, Stefansson Sound, Alaska, 2017-2018","Oceanography",NA,NA,NA,NA
NA,"doi:10.18739/A25M62813","Quaternary foraminiferal data from western Arctic Ocean sediment cores, 2013-2016","Geology","Oceanography",NA,NA,NA
NA,"doi:10.18739/A2D50FZ8D","Barrow Area Remote Sensing - Brw Peninsula Land Cover","Physical Geography",NA,NA,NA,NA
NA,"doi:10.18739/A28C9R544","Leaf carbon and nitrogen isotopes, Toolik Lake, Alaska, 2016","Ecology","Plant Science","Atmospheric Science",NA,NA
NA,"doi:10.18739/A29C6S25V","Paleoceanography and Sea Level history of the Bering and Chukchi Seas","Atmospheric Science","Oceanography",NA,NA,NA
NA,"doi:10.18739/A2NK36645","Collaborative Research: TransArctic Paleoclimate of the Eocene","Soil Science","Palaeontology","Atmospheric Science",NA,NA
NA,"doi:10.18739/A2HX15S1C","Barrow Area Remote Sensing - Brw Be Land Cover","Physical Geography",NA,NA,NA,NA
NA,"doi:10.18739/A2X34MT09","Characterization of Potentially Jurassic-Age Mummified Organic Material, Ellesmere Island, Canada","Palaeontology",NA,NA,NA,NA
NA,"doi:10.18739/A21V5BF6V","A Large Ornithurine Bird (Tingmiatornis arctica) from the Turonian High Arctic: Climatic and Evolutionary Implications","Palaeontology",NA,NA,NA,NA
NA,"doi:10.18739/A22V2CB7K","Subsistence Areas in Nenets Autonomous Okrug, Russian Federation [Yamin-Pasternak]","Human Geography","Anthropology",NA,NA,NA
NA,"doi:10.18739/A26M3351B","Study Area in Nenets Autonomous Okrug, Russian Federation [Yamin-Pasternak]","Human Geography","Anthropology",NA,NA,NA
NA,"doi:10.18739/A23T9D76S","Barrow Area Remote Sensing - Brw Be Catchment","Human Geography",NA,NA,NA,NA
NA,"doi:10.18739/A2028PF3F","Barrow Area Remote Sensing - Brw Be Dikes","Human Geography",NA,NA,NA,NA
NA,"doi:10.18739/A2125QB3P","Greenland Summit Ice Cores","Anthropology","Glaciology",NA,NA,NA
NA,"doi:10.18739/A2V97ZS8F","Barrow Area Remote Sensing - Brw Be Matted Trail","Human Geography",NA,NA,NA,NA
NA,"doi:10.18739/A2F47GV83","Pacific arctic sea-ice observations from U.S. Federal logbooks (1900-1938)","Cryology","Oceanography",NA,NA,NA
NA,"doi:10.18739/A2X05XD9B","Photo-elicitation Interviews on Iñupiaq Conceptualizations of Nature","Sociology",NA,NA,NA,NA
NA,"doi:10.18739/A25D8NG4Z","Local community verification of shoreline change risks along the Alaskan Arctic Ocean coast (North Slope).","Sociology","Geophysics",NA,NA,NA
NA,"doi:10.18739/A2HQ3S073","Quantitative Data SPSS","Sociology",NA,NA,NA,NA
NA,"doi:10.18739/A2S756M5K","Polar Sea-Ice Information Needs: Interdisciplinary Training, Outreach and IPY Legacy Products Through a Sea-Ice System Services Approach","Sociology","Education",NA,NA,NA
NA,"doi:10.18739/A2NG4GT1F","Qualitative Data NVivo","Sociology",NA,NA,NA,NA
NA,"doi:10.18739/A2CZ3262V","Regional Alaska Community Meetings","Sociology",NA,NA,NA,NA
NA,"doi:10.18739/A22N4ZK1J","Emmonak Field Report for the Local and Traditional Knowledge component of the Bering Sea Integrated Ecosystem Research Program (B69)","Ecology","Sociology","Atmospheric Science",NA,NA
NA,"doi:10.18739/A2DZ03323","Is the Arctic Human Environment Moving to a New State?","Sociology","Economics",NA,NA,NA
NA,"doi:10.18739/A21R6N23J","Perceptions and implications of thawing permafrost and climate change in two Inupiaq villages of arctic Alaska","Sociology",NA,NA,NA,NA
NA,"doi:10.18739/A23N20G0P","Alaska Census Regional Database","Anthropology",NA,NA,NA,NA
NA,"doi:10.18739/A22B8VD00","Updated Meteorological, Radiation, and Soil Temperature Data, Kuparuk River and Nearby Watersheds: Imnavait A site (IA), 1985-1993.","Atmospheric Science",NA,NA,NA,NA
NA,"doi:10.18739/A2Z02Z97M","Examining the intersections of place-making and development for fisheries
policy, Pribilof Islands, Alaska, 2015","Sociology",NA,NA,NA,NA
NA,"doi:10.18739/A2FX74038","Doctoral Dissertation Improvement: Sociocultural Influences on Diet, Physical Activity, and Nutritional Status Among Older Adults in Anchorage, Alaska","Sociology",NA,NA,NA,NA
NA,"doi:10.18739/A2PG1HQ06","Focus Groups with Village Residents","Sociology",NA,NA,NA,NA
NA,"doi:10.18739/A2W37KX1J","Radiocarbon dates from ice-edge ice-entombed tundra plants around the Orion and Serpens ice complexes, northern Baffin Island, Canada in 2018 and 2019","Plant Science","Palaeontology","Biochemistry","Atmospheric Science",NA
NA,"doi:10.18739/A2QF8JM0W","Bering Sea Project, Subsistence Harvest Monitoring Results for St. Paul Island, Alaska from 1999 to 2009.","Anthropology",NA,NA,NA,NA
NA,"doi:10.18739/A2KP7TS7M","Semi-structured interviews with Iñupiaq community elders, Wainwright, Alaska, 2013-2014","Sociology",NA,NA,NA,NA
NA,"doi:10.18739/A2B56D59T","Doctoral Dissertation Research: ""The sea is our garden"": Inupiaq subsistence, indigenous knowledge, and the 'politics of nature' in the context of Arctic offshore development","Sociology","Anthropology",NA,NA,NA
NA,"doi:10.18739/A2JQ0SW6F","Investigations of the Long Term Sustainability of Human Ecodynamic Systems in Northern Iceland","Sociology","Economics",NA,NA,NA
NA,"doi:10.18739/A2MP4VP6C","Pan-Arctic Political Mask","Political Science",NA,NA,NA,NA
NA,"doi:10.18739/A2D795C16","Arctic Slope Shoreline Change Susceptibility Spatial Data Model, 2015-16","Geophysics",NA,NA,NA,NA
NA,"doi:10.18739/A2PR7MV9M","Organic analysis for late Holocene sediment from the Beaufort Sea coastal zone","Geochemistry","Oceanography",NA,NA,NA
NA,"doi:10.18739/A24M91C0C","Leaf CNP and isotopes 13C 15N and 18O from International Tundra Experiment (ITEX) Cross Site Comparison","Ecology","Plant Science","Atmospheric Science",NA,NA
NA,"doi:10.18739/A20V89J54","Leaf wax hydrogen isotope data, and modern precipitation isotope data, Lake E5, Alaska, 2014-2018","Ecology","Plant Science","Atmospheric Science",NA,NA
NA,"doi:10.18739/A2RF5KH04","Collaborative Proposal: Indigenous-State Relations in Alaska and Beyond: Sustainable Livelihoods, Biocultural Diversity and Health Since the Alaska Native Claims Settlement Act","Political Science",NA,NA,NA,NA
NA,"doi:10.18739/A2B27PS5M","Utqiagvik, Alaska built infrastructure (buildings and roads)  2002 and 2014 (<1 meter resolution)","Computer Science","Data science",NA,NA,NA
NA,"doi:10.18739/A25Q4RN1K","O-Buoy8 Deployment",NA,NA,NA,NA,NA
NA,"doi:10.18739/A2R785Q4V","Profiles of temperature, salinity, and turbidity from Sermilik Fjord during August 2009",NA,NA,NA,NA,NA
NA,"doi:10.18739/A2K93175N","Islands of Four Mountains Artifact Analysis, Aleutian Islands, Alaska, 2013","Anthropology","Archaeology",NA,NA,NA
NA,"doi:10.18739/A2F76681F","Paleoecological and paleoenvironmental proxy data from Toolik Lake, Lake E5, Lake Fog 2, and Upper Capsule Lake, North Slope, Alaska, 2014-2018","Geochemistry","Hydrology","Ecology",NA,NA
