"","id","dateUploaded","datasource","title"
"9609","doi:10.18739/A2RB6W34R","2021-05-18T20:35:20.274Z","urn:node:ARCTIC","Confirmed coronavirus disease (COVID-19) cases and deaths in the Arctic 2020 - 2021"
"9610","doi:10.18739/A2QR4NR9V","2022-04-05T00:24:31.854Z","urn:node:ARCTIC","Confirmed coronavirus disease (COVID-19) cases and deaths in the Arctic 2020 - 2021"
"9611","doi:10.18739/A20H0B","2016-04-02T10:27:11.688Z","urn:node:ARCTIC","Collaborative Research: Diamonds and Oil from the Tundra: A System Study on the Impact of Changing Seasons on Mining and Oil Exploration NSF Award 0902130"
"9612","doi:10.18739/A2WD3Q30J","2022-04-05T00:21:40.626Z","urn:node:ARCTIC","Collaborative Research: Diamonds and Oil from the Tundra: A System Study on the Impact of Changing Seasons on Mining and Oil Exploration NSF Award 0902130"
"9613","doi:10.18739/A23X83M93","2022-04-05T00:23:29.622Z","urn:node:ARCTIC","Into the Arctic -- Information and Educational Activities for Studying Climate"
"9614","doi:10.18739/A27P8TF4Z","2022-04-05T00:23:17.407Z","urn:node:ARCTIC","Integrated research, education, and outreach related to the evolution and dynamics of the Arctic Ocean, 2014-2019"
"9615","doi:10.18739/A2B27PR4P","2019-09-16T19:10:23.839Z","urn:node:ARCTIC","Integrated research, education, and outreach related to the evolution and dynamics of the Arctic Ocean, 2014-2019"
"9616","doi:10.5065/D65H7DC6","2016-04-02T11:08:27.152Z","urn:node:ARCTIC","Into the Arctic -- Information and Educational Activities for Studying Climate"
"9617","doi:10.18739/A24F1MK48","2022-03-11T22:29:32.018Z","urn:node:ARCTIC","Sufficient conditions for climate-driven range expansion of a boreal conifer, Alaska, 2019-2021"
"9618","doi:10.18739/A2NG4GT0Z","2022-03-11T20:31:46.470Z","urn:node:ARCTIC","Shelfbreak Upwelling in the Western Beaufort Sea, Zooplankton Morphometrics data for August-September 2018"
"9619","doi:10.18739/A2XD0QX7V","2019-07-31T21:20:25.290Z","urn:node:ARCTIC","Dissolved organic matter characteristics from Greenlandic proglacial rivers and non-glacial streams, Greenland, 2017-2018"
"9620","doi:10.18739/A2251FK2V","2019-07-31T19:24:46.646Z","urn:node:ARCTIC","Dissolved organic matter characteristics from Greenlandic proglacial rivers and non-glacial streams, Greenland, 2017-2018"
"9621","doi:10.18739/A2PC2T94T","2020-08-11T20:01:03.008Z","urn:node:ARCTIC","Hydrogeochemistry of Greenlandic proglacial and nonglacial streams, 2017-2018"
"9622","doi:10.18739/A2T14TQ4R","2020-08-11T19:17:10.803Z","urn:node:ARCTIC","Hydrogeochemistry of Greenlandic proglacial and nonglacial streams, 2017-2018"
"9623","doi:10.18739/A27D2Q80H","2020-07-29T20:34:15.558Z","urn:node:ARCTIC","Hydrogeochemistry of Greenlandic proglacial and nonglacial streams, 2017-2018"
"9624","doi:10.18739/A2TH8BP1D","2022-01-19T22:07:01.515Z","urn:node:ARCTIC","Hydrogeochemistry of Greenlandic proglacial and nonglacial streams, 2017-2018"
"9625","doi:10.18739/A2F76672G","2020-03-10T16:04:25.556Z","urn:node:ARCTIC","Hydrogeochemistry of Greenlandic proglacial and nonglacial streams, 2017-2018"
"9626","doi:10.18739/A2PN8XF8T","2020-03-09T20:52:06.999Z","urn:node:ARCTIC","Hydrogeochemistry of Greenlandic proglacial and nonglacial streams, 2017-2018"
"9627","doi:10.18739/A20R9M52T","2022-03-11T22:47:01.725Z","urn:node:ARCTIC","Vertical profiles of ocean temperature and salinity near Store glacier, West Greenland, August 2010"
"9628","doi:10.18739/A2TP41","2016-04-02T07:51:05.100Z","urn:node:ARCTIC","Ice-Tethered Profiler Biogeochemical Time-series Data"
"9629","doi:10.18739/A2GQ6R26X","2019-10-07T17:21:49.204Z","urn:node:ARCTIC","Ice-Tethered Profiler Biogeochemical Time-Series Data, Arctic Ocean, 2012-2014"
"9630","doi:10.18739/A21R6N07K","2019-01-18T17:24:39.659Z","urn:node:ARCTIC","Ice-Tethered Profiler Biogeochemical Time-Series Data, Arctic Ocean, 2012-2014"
"9631","doi:10.18739/A20M3H","2017-02-06T22:34:21.709Z","urn:node:ARCTIC","Ice-Tethered Profiler Biogeochemical Time-Series Data"
"9632","doi:10.18739/A2HQ3S06M","2022-03-11T20:33:21.645Z","urn:node:ARCTIC","The climate envelope of Alaska’s northern treelines: implications for controlling factors and future treeline advance. Mapping seasonal climate variables 2019 - 2021."
"9633","doi:10.18739/A2183437R","2021-08-16T22:43:46.586Z","urn:node:ARCTIC","Chloride and sulfate concentrations in snow and rain of Arctic Coastal Plain, Alaska, 2018"
"9634","doi:10.18739/A2BV79W98","2022-03-23T22:52:39.371Z","urn:node:ARCTIC","Chloride and sulfate concentrations in snow and rain of Arctic Coastal Plain, Alaska, 2018"
"9635","doi:10.18739/A2M90243X","2021-12-07T01:17:47.508Z","urn:node:ARCTIC","HELiX Uncrewed Aircraft System data from the Multidisciplinary drifting Observatory for the Study of Arctic Climate campaign, A1 level data"
"9636","doi:10.18739/A25717N0X","2018-05-24T17:58:25.891Z","urn:node:ARCTIC","Holocene fluctuations of Linné Glacier: constraining its pre-Little Ice Age history using cosmogenic radionuclide exposure dating, 2013"
"9637","doi:10.18739/A2W950P82","2022-04-11T16:36:02.482Z","urn:node:ARCTIC","Holocene fluctuations of Linné Glacier: constraining its pre-Little Ice Age history using cosmogenic radionuclide exposure dating, 2013"
"9638","doi:10.18739/A2Z60X","2016-04-02T05:53:41.494Z","urn:node:ARCTIC","Reusché 2013 Holocene fluctuations of Linné Glacier: constraining its pre-Little Ice Age history using cosmogenic radionuclide exposure dating"
"9639","doi:10.18739/A2H12V858","2022-04-11T16:37:28.673Z","urn:node:ARCTIC","Barrow Area Information Database (BAID) Research Sites and Ancillary Geospatial Layers, North Slope, Alaska, 2000-2019"
"9640","doi:10.18739/A2RF5KG0P","2019-12-30T17:48:33.866Z","urn:node:ARCTIC","Barrow Area Information Database (BAID) Research Sites and Ancillary Geospatial Layers, North Slope, Alaska, 2000-2019"
"9641","doi:10.18739/A2C824G20","2022-04-11T16:37:47.448Z","urn:node:ARCTIC","Barrow Area Remote Sensing - BAID Power Poles"
"9642","doi:10.18739/A2MS3K306","2022-04-11T16:36:33.838Z","urn:node:ARCTIC","Marine Test of the Sensitivity of Ice Streams Entering Baffin Bay to Ocean Warming from LGM through Deglaciation, with an Emphasis on Central West Greenland Ice Streams"
"9643","doi:10.18739/A22Z12Q8X","2022-01-19T18:45:35.592Z","urn:node:ARCTIC","DataHawk2 Uncrewed Aircraft System data from the Multidisciplinary drifting Observatory for the Study of Arctic Climate (MOSAiC) campaign, A1 level"
"9644","doi:10.5065/D6BV7DQP","2016-04-02T11:28:46.071Z","urn:node:ARCTIC","Barrow Area Remote Sensing - BAID Power Poles"
"9645","doi:10.5065/D6251G9G","2016-04-02T11:28:34.857Z","urn:node:ARCTIC","Barrow Area Remote Sensing - Brw Be Board Walk"
"9646","doi:10.18739/A27M04190","2022-04-11T16:37:57.997Z","urn:node:ARCTIC","Barrow Area Remote Sensing - Brw Be Board Walk"
"9647","doi:10.18739/A2B56D58B","2022-03-04T18:33:00.294Z","urn:node:ARCTIC","Vulcan Creek Gage site flow data, Tubutulik River Watershed on the Seward Peninsula, Alaska, 2012-2016."
"9648","doi:10.18739/A28P5VB27","2022-01-03T19:47:03.018Z","urn:node:ARCTIC","Vulcan Creek Gage site flow data, Tubutulik River Watershed on the Seward Peninsula, Alaska, 2012-2016."
"9649","doi:10.18739/A2DN3ZW76","2020-07-10T16:44:19.802Z","urn:node:ARCTIC","Vulcan Creek Gage site flow data, Tubutulik River Watershed on the Seward Peninsula, Alaska, 2012-2016."
"9650","doi:10.18739/A2599Z22P","2020-04-30T23:50:31.327Z","urn:node:ARCTIC","Vulcan Creek Gage site flow data, Tubutulik River Watershed on the Seward Peninsula, Alaska, 2012-2016."
"9651","doi:10.18739/A20R9M54S","2022-04-12T22:54:28.831Z","urn:node:ARCTIC","Remote-Region Interior Alaska Community Survey with Two Statistical Measures:  Arctic Indigenous Entrepreneurial Readiness (ER); and Remote-Region Digital Technology Needs and Skills (DT)."
"9652","doi:10.18739/A2C24QP3W","2021-10-11T17:16:51.754Z","urn:node:ARCTIC","Larch tree carbon pools across a post-fire tree density gradient in far northeastern Siberia, 2010 - 2017"
"9653","doi:10.18739/A29W09090","2022-03-24T00:00:01.356Z","urn:node:ARCTIC","Larch tree carbon pools across a post-fire tree density gradient in far northeastern Siberia, 2010 - 2017"
"9654","doi:10.18739/A24J09Z7K","2022-04-12T19:40:32.982Z","urn:node:ARCTIC","Continuous seawater isotopic (δ18O, δD, and d-excess) observations from 2021 Arctic cruise on United States Coast Guard Cutter Healy"
"9655","doi:10.18739/A2862BC9W","2022-04-11T23:20:29.819Z","urn:node:ARCTIC","Continuous seawater isotopic (δ18O, δD, and d-excess) observations from 2021 Arctic cruise on United States Coast Guard Cutter Healy"
"9656","doi:10.18739/A2599Z31N","2022-03-23T22:21:03.478Z","urn:node:ARCTIC","Airborne Laser Altimeter, Global Positioning System (GPS), Inertial Measurement Unit (IMU) and Imagery Campaign of the Surging Negribreen Glacier, Svalbard, in July 2017 and July 2018"
"9657","doi:10.18739/A2V40K09P","2021-05-27T18:19:35.016Z","urn:node:ARCTIC","Beaufort Gyre Observing System (BGOS) Underway Partial pressure of carbon dioxide (pCO2) data and air-sea CO2 fluxes, Arctic Ocean, 2011-2019"
"9658","doi:10.18739/A2FT8DK7G","2021-02-05T22:22:26.860Z","urn:node:ARCTIC","Beaufort Gyre Observing System (BGOS) Underway pCO2 data and air-sea CO2 fluxes, Arctic Ocean, 2011-2019"
"9659","doi:10.18739/A23F4KP22","2021-02-25T22:21:25.328Z","urn:node:ARCTIC","Beaufort Gyre Observing System (BGOS) Underway Partial pressure of carbon dioxide (pCO2) data and air-sea CO2 fluxes, Arctic Ocean, 2011-2019"
"9660","doi:10.18739/A2696ZZ8D","2021-02-05T23:09:58.626Z","urn:node:ARCTIC","Beaufort Gyre Observing System (BGOS) Underway Partial pressure of carbon dioxide (pCO2) data and air-sea CO2 fluxes, Arctic Ocean, 2011-2019"
"9661","doi:10.18739/A2R785P3X","2019-10-07T17:01:28.651Z","urn:node:ARCTIC","Beaufort Gyre Observing System (BGOS) Underway pCO2 data and air-sea CO2 fluxes, Arctic Ocean, 2011-2015"
"9662","doi:10.18739/A2QC40","2018-01-31T21:21:21.793Z","urn:node:ARCTIC","Beaufort Gyre Observing System (BGOS) Underway pCO2 data and air-sea CO2 fluxes"
"9663","doi:10.18739/A2KK94D2Q","2021-02-05T22:06:26.693Z","urn:node:ARCTIC","Beaufort Gyre Observing System (BGOS) Underway pCO2 data and air-sea CO2 fluxes, Arctic Ocean, 2011-2019"
"9664","doi:10.18739/A2VT06","2017-02-06T22:36:22.837Z","urn:node:ARCTIC","BGOS Underway pCO2 data and air-sea CO2 fluxes"
"9665","doi:10.18739/A21V5BF3D","2020-12-19T00:13:40.161Z","urn:node:ARCTIC","Beaufort Gyre Observing System (BGOS) Underway Partial Pressure of Carbon Dioxide (pCO2) data and air-sea carbon dioxide fluxes, Arctic Ocean,  2019"
"9666","doi:10.18739/A2PW23","2016-04-02T07:51:17.283Z","urn:node:ARCTIC","BGOS Underway pCO2 data and air-sea CO2 fluxes"
"9667","doi:10.18739/A2KS6J57W","2022-04-26T18:04:59.967Z","urn:node:ARCTIC","Water geochemistry, Jarvis Creek watershed, Interior Alaska, 2011-2016"
"9668","doi:10.18739/A24J09Z5M","2021-10-06T17:14:40.628Z","urn:node:ARCTIC","Unmanned aerial vehicle (UAV) Imagery (3.4 centimeters (cm)) and Digital Elevation Model (6.8cm) from Point 660 in Southwest Greenland (67.15 North (N), 50.00 West (W)), 2016"
"9669","doi:10.18739/A2Z31NP7G","2020-07-24T17:59:56.579Z","urn:node:ARCTIC","O-Buoy15 Deployment"
"9670","doi:10.18739/A2610VS3G","2020-05-19T18:32:15.448Z","urn:node:ARCTIC","O-Buoy15 Deployment"
"9671","doi:10.18739/A22805070","2021-12-02T17:50:48.688Z","urn:node:ARCTIC","Holocene lake-based Arctic glacier and ice cap records"
"9672","doi:10.18739/A21C1TH09","2022-03-24T00:09:08.066Z","urn:node:ARCTIC","Holocene lake-based Arctic glacier and ice cap records"
"9673","doi:10.18739/A2NP1WK4N","2021-09-07T23:44:39.976Z","urn:node:ARCTIC","Holocene lake-based Arctic glacier and ice cap records"
"9674","doi:10.18739/A2QV3C51Q","2022-04-01T17:45:46.126Z","urn:node:ARCTIC","Western Greenland Ice Sheet ice temperature profiles, 2010-2012"
"9675","doi:10.18739/A2VM42Z6X","2022-04-01T17:35:40.966Z","urn:node:ARCTIC","Western Greenland Ice Sheet ice temperature profiles, 2010-2012"
"9676","doi:10.18739/A2BZ61914","2022-03-18T22:45:51.883Z","urn:node:ARCTIC","The climate envelope of Alaska’s northern treelines: implications for controlling factors and future treeline advance. Primary data and analyses 2019 - 2021"
"9677","doi:10.18739/A2SQ8QJ7T","2021-09-27T17:45:41.689Z","urn:node:ARCTIC","The climate envelope of Alaska’s northern treelines: implications for controlling factors and future treeline advance. Primary data and analyses 2019 - 2021"
"9678","doi:10.18739/A2MG7FX16","2022-04-15T18:01:50.489Z","urn:node:ARCTIC","Drivers and scale dependency of plant-fungal-bacterial community co-assembly across the Arctic (2005-2021)"
"9679","doi:10.18739/A2PC2T978","2021-10-18T23:28:47.205Z","urn:node:ARCTIC","Seasonal soil active layer measurements from a Circumpolar Active Layer monitoring (CALM) grid, R40 Igarka, Central Siberia 2008-2020. Arctic Data Center."
"9680","doi:10.18739/A2GM81Q12","2022-03-23T22:52:25.816Z","urn:node:ARCTIC","Total chlorine and bromine in soils of Arctic Coastal Plain, northern Alaska 2018 - 2021"
"9681","doi:10.18739/A2H70819B","2021-08-16T22:47:54.586Z","urn:node:ARCTIC","Total chlorine and bromine in soils of Arctic Coastal Plain, northern Alaska 2018 - 2021"
"9682","doi:10.18739/A2N58CN1C","2022-03-24T00:09:54.665Z","urn:node:ARCTIC","Seasonal soil active layer measurements from a Circumpolar Active Layer monitoring (CALM) grid, R40 Igarka, Central Siberia 2008-2020. Arctic Data Center."
"9683","doi:10.18739/A27940V81","2021-10-12T13:29:16.289Z","urn:node:ARCTIC","Total Rebound: solid Earth isostatic response to the complete unloading of the Greenland and Antarctic Ice Sheets"
"9684","doi:10.18739/A2086365J","2021-10-19T23:54:44.738Z","urn:node:ARCTIC","Age-depth data and chemistry from a shallow firn core collected in Southwest Greenland, 2018"
"9685","doi:10.18739/A2KH0F08V","2022-03-23T21:19:34.516Z","urn:node:ARCTIC","DataHawk2 Uncrewed Aircraft System data from the Multidisciplinary drifting Observatory for the Study of Arctic Climate (MOSAiC) campaign, B1 level"
"9686","doi:10.18739/A2V11VM6Z","2021-06-22T17:47:15.420Z","urn:node:ARCTIC","Scripps carbon dioxide (CO2) program data, Alert, Canada (1985-present) and Point Barrow, Alaska (1961-1964 and 1974-present)"
"9687","doi:10.18739/A2D879","2018-03-01T17:20:58.701Z","urn:node:ARCTIC","Scripps carbon dioxide (CO2) program data, Alert, Canada (1985-present) and Point Barrow, Alaska (1961-1964 and 1974-present)"
"9688","doi:10.18739/A2RN30808","2020-05-21T20:51:20.835Z","urn:node:ARCTIC","Scripps carbon dioxide (CO2) program data, Alert, Canada (1985-present) and Point Barrow, Alaska (1961-1964 and 1974-present)"
"9689","doi:10.18739/A2VT1GR07","2022-03-23T22:51:37.462Z","urn:node:ARCTIC","Age-depth data and chemistry from a shallow firn core collected in Southwest Greenland, 2018"
"9690","doi:10.18739/A2Z60C34R","2022-01-19T19:31:45.959Z","urn:node:ARCTIC","DataHawk2 Uncrewed Aircraft System data from the Multidisciplinary drifting Observatory for the Study of Arctic Climate (MOSAiC) campaign, B1 level"
"9691","doi:10.18739/A2VQ2SB8S","2021-12-07T00:55:18.645Z","urn:node:ARCTIC","DataHawk2 Uncrewed Aircraft System data from the Multidisciplinary drifting Observatory for the Study of Arctic Climate (MOSAiC) campaign, B1 level"
"9692","doi:10.18739/A2B56D44Z","2019-04-12T17:55:17.102Z","urn:node:ARCTIC","Flow data from Hot Springs Creek, Imuruk Basin, Alaska, 2012"
"9693","doi:10.18739/A23J39268","2022-03-30T17:12:51.798Z","urn:node:ARCTIC","plant DNA analysis of white spruce, Alaska and adjacent Canada"
"9694","doi:10.18739/A2TT4FV2Z","2022-03-23T22:56:26.987Z","urn:node:ARCTIC","Alaska Native Successful Aging, Northwest, Anchorage, Aleutian Pribilof Islands, 2016-2021"
"9695","doi:10.18739/A2ZS2KF0D","2021-10-12T17:16:37.373Z","urn:node:ARCTIC","Alaska Native Successful Aging, Northwest, Anchorage, Aleutian Pribilof Islands, 2016-2021"
"9696","doi:10.18739/A2833N02N","2021-08-16T17:48:58.399Z","urn:node:ARCTIC","Prudhoe_freshets, acoustic Doppler current profiler data, Stefansson Sound, Alaska, 2017-2018"
"9697","doi:10.18739/A2542J93Z","2022-03-24T00:08:38.735Z","urn:node:ARCTIC","Prudhoe_freshets, acoustic Doppler current profiler data, Stefansson Sound, Alaska, 2017-2018"
"9698","doi:10.18739/A2S46H53V","2018-05-22T21:14:48.231Z","urn:node:ARCTIC","Foliar percentage of nitrogen, percentage of carbon, natural abundance nitrogen-15 and carbon-13 isotopic signatures for Larix cajanderi sampled in July and September, Cherskiy Density Gradient, Northeast Science Station, Russia. 2017"
"9699","doi:10.18739/A2NC5SB93","2018-05-22T21:24:07.275Z","urn:node:ARCTIC","Foliar nutrients and natural abundance isotope signatures for Larix cajanderi, Cherskiy Density Gradient, Northeast Science Station, Russia, July and September, 2017"
"9700","doi:10.18739/A25M62813","2022-04-11T16:46:02.755Z","urn:node:ARCTIC","Quaternary foraminiferal data from western Arctic Ocean sediment cores, 2013-2016"
"9701","doi:10.18739/A2P843W6F","2020-05-21T19:36:40.589Z","urn:node:ARCTIC","Quaternary foraminiferal data from western Arctic Ocean sediment cores, 2013-2016"
"9702","doi:10.18739/A2JP1D","2017-11-15T17:49:14.254Z","urn:node:ARCTIC","Quaternary foraminiferal data from western Arctic Ocean sediment cores, 2013-2016"
"9703","doi:10.5065/D61J97V8","2016-04-02T10:49:02.375Z","urn:node:ARCTIC","Barrow Area Remote Sensing - Brw Peninsula Land Cover"
"9704","doi:10.18739/A2D50FZ8D","2022-04-11T16:47:44.761Z","urn:node:ARCTIC","Barrow Area Remote Sensing - Brw Peninsula Land Cover"
"9705","doi:10.18739/A28C9R544","2022-04-11T16:47:59.428Z","urn:node:ARCTIC","Leaf carbon and nitrogen isotopes, Toolik Lake, Alaska, 2016"
"9706","doi:10.18739/A29C6S25V","2022-04-11T16:45:23.329Z","urn:node:ARCTIC","Paleoceanography and Sea Level history of the Bering and Chukchi Seas"
"9707","doi:10.18739/A2TX35708","2020-07-17T21:59:40.579Z","urn:node:ARCTIC","Collaborative Research: TransArctic Paleoclimate of the Eocene"
"9708","doi:10.18739/A2RN30795","2020-05-21T17:47:33.683Z","urn:node:ARCTIC","Collaborative Research: TransArctic Paleoclimate of the Eocene"
"9709","doi:10.18739/A2NK36645","2022-04-11T16:47:18.993Z","urn:node:ARCTIC","Collaborative Research: TransArctic Paleoclimate of the Eocene"
"9710","doi:10.5065/D6MW2F86","2016-04-02T11:09:02.003Z","urn:node:ARCTIC","Barrow Area Remote Sensing - Brw Be Land Cover"
"9711","doi:10.5065/D61834MV","2016-04-02T11:47:01.735Z","urn:node:ARCTIC","Characterization of Potentially Jurassic-Age Mummified Organic Material, Ellesmere Island, Canada"
"9712","doi:10.18739/A2HX15S1C","2022-04-11T16:47:30.923Z","urn:node:ARCTIC","Barrow Area Remote Sensing - Brw Be Land Cover"
"9713","doi:10.18739/A2X34MT09","2022-04-11T16:46:48.815Z","urn:node:ARCTIC","Characterization of Potentially Jurassic-Age Mummified Organic Material, Ellesmere Island, Canada"
